sector,tmag_bin,rrmscdpp00p5,rrmscdpp01p0,rrmscdpp01p5,rrmscdpp02p0,rrmscdpp02p5,rrmscdpp03p0,rrmscdpp03p5,rrmscdpp04p5,rrmscdpp05p0,rrmscdpp06p0,rrmscdpp07p5,rrmscdpp09p0,rrmscdpp10p5,rrmscdpp12p5,rrmscdpp15p0,n_stars
5,16.0,21929.354,15832.732,13298.396,11654.249,10372.432,9655.979,9132.794,8129.421,7725.068,7075.406,6327.065,5779.944,5403.654,4998.633,4615.891,65
5,16.5,34300.392,24409.533,20066.11,17492.302,15740.927,14477.024,13507.88,12084.602,11538.033,10483.722,9542.242,8893.336,8380.012,7905.816,7461.834,30
5,17.0,74942.477,53224.043,43297.777,37748.188,33741.781,30843.404,28528.736,25047.166,23711.447,21575.455,19263.346,17720.936,16580.24,15413.305,14322.209,17
6,3.0,40.438,43.254,47.895,48.479,50.273,50.094,51.858,54.657,56.536,58.431,62.212,65.197,67.927,71.659,76.085,21
6,3.5,41.3,43.802,43.563,43.726,44.446,44.812,46.858,49.599,50.448,52.043,54.509,56.096,58.043,60.986,64.622,26
6,4.0,47.592,45.666,46.283,50.019,52.04,53.218,55.184,57.635,58.265,61.068,65.245,68.13,70.578,73.706,77.69,48
6,4.5,52.696,50.72,51.438,52.401,54.262,57.136,59.675,63.719,64.981,67.499,71.355,71.96,71.424,74.639,78.824,73
6,5.0,59.85,56.555,62.117,63.445,65.776,69.44,72.875,76.593,76.505,78.625,81.824,85.273,87.881,90.385,94.043,159
6,5.5,69.01,64.931,64.816,67.091,69.471,73.793,77.605,81.225,81.079,82.487,86.856,88.553,91.173,94.511,98.159,271
6,6.0,76.576,73.269,75.632,78.616,80.713,80.649,84.591,87.52,87.95,90.589,94.712,97.427,99.284,102.27,105.221,243
6,6.5,88.096,81.425,83.473,81.432,82.127,83.311,82.638,77.946,75.979,75.142,79.118,75.827,77.787,77.632,74.779,147
6,7.0,96.868,77.006,67.72,63.478,61.985,59.726,57.485,54.308,54.346,53.811,52.541,51.769,51.793,51.954,50.866,225
6,7.5,112.541,89.716,80.158,75.212,72.528,69.732,67.959,67.01,67.015,64.202,63.81,61.359,60.766,61.791,62.266,418
6,8.0,145.124,120.691,113.739,110.691,109.437,110.91,109.571,111.232,111.75,113.399,111.522,110.482,111.507,112.495,111.555,1183
6,8.5,164.89,134.364,124.259,120.314,119.485,119.511,119.624,120.484,120.54,120.82,120.304,121.05,121.448,122.75,124.851,1661
6,9.0,200.085,152.431,131.231,120.159,112.8,107.364,103.787,97.801,95.522,92.055,89.116,87.184,86.181,85.598,85.289,1625
6,9.5,245.498,182.32,154.776,138.332,127.139,119.044,112.782,103.912,100.56,95.166,89.972,86.351,83.728,81.262,79.197,1880
6,10.0,306.776,225.13,188.578,167.035,152.317,141.978,133.918,121.805,117.21,110.15,102.649,97.816,94.563,90.966,87.782,2140
6,10.5,390.525,284.836,238.572,210.312,191.357,177.025,165.764,149.667,143.832,134.247,124.118,117.39,112.305,107.494,103.386,2219
6,11.0,506.639,369.535,308.49,271.132,246.031,227.646,213.216,192.491,184.62,172.226,159.048,149.628,142.645,135.909,131.053,1734
6,11.5,671.194,487.428,407.48,358.284,325.308,300.676,282.771,255.2,245.358,227.579,209.806,196.634,187.368,177.95,170.223,1236
6,12.0,946.918,688.241,574.88,505.442,458.99,424.446,397.44,360.203,345.03,322.933,298.195,278.966,264.948,251.434,238.237,876
6,12.5,1435.228,1051.568,883.467,771.757,699.89,647.708,607.7,546.07,519.941,482.42,441.955,413.857,392.456,369.906,348.962,626
6,13.0,2102.398,1557.865,1310.472,1159.651,1057.122,980.894,920.599,833.03,797.454,740.704,681.124,635.038,600.428,571.495,542.714,790
6,13.5,3149.391,2319.013,1934.441,1716.102,1562.193,1449.798,1357.185,1231.057,1181.524,1094.794,1000.275,926.952,872.454,815.592,772.329,790
6,14.0,4971.026,3625.211,3032.814,2666.338,2414.132,2238.699,2099.304,1882.69,1811.304,1684.402,1534.86,1432.334,1350.751,1272.244,1196.844,726
6,14.5,7695.176,5629.565,4731.385,4174.078,3775.458,3504.194,3281.271,2952.102,2829.055,2639.492,2410.481,2257.412,2130.969,2007.688,1915.726,439
6,15.0,12375.414,9103.679,7531.896,6707.11,6093.811,5653.393,5285.592,4741.972,4530.041,4216.88,3843.999,3615.628,3409.32,3237.232,3064.02,205
6,15.5,19249.178,14241.598,12021.514,10593.71,9727.636,9011.754,8466.436,7519.444,7202.278,6644.31,6044.998,5585.044,5233.788,4881.464,4602.649,126
6,16.0,26060.08,19104.4,15792.189,14034.226,12887.146,11760.551,10846.9,9502.164,9269.005,8946.654,8288.204,7684.044,7323.918,6888.06,6486.449,59
6,16.5,44272.012,32282.385,27838.216,25357.256,23029.142,21323.917,19998.616,18046.164,17301.312,16109.945,14819.151,13913.295,13276.69,12718.932,12348.808,14
6,17.0,94661.68,72234.727,63285.367,55398.309,49903.137,45798.383,42584.238,37843.738,36043.961,33196.559,30132.764,27927.996,26242.365,24516.602,22911.852,11
7,3.0,31.956,38.827,39.703,38.311,39.592,41.466,42.641,43.057,43.583,43.892,46.394,48.695,50.796,53.589,57.011,19
7,3.5,40.14,38.99,42.169,45.634,45.592,46.736,48.495,51.557,53.243,55.128,57.988,60.538,65.125,68.291,72.038,28
7,4.0,38.751,40.192,42.349,43.336,44.966,46.517,48.552,51.796,52.817,54.812,57.25,59.841,62.646,65.147,68.221,53
7,4.5,52.415,48.416,51.596,54.016,55.62,56.712,59.724,63.456,64.03,66.161,69.932,73.034,76.074,79.842,82.744,80
7,5.0,59.68,58.322,58.639,59.34,62.389,63.983,65.194,67.805,69.471,71.49,76.401,79.69,81.924,84.746,87.807,163
7,5.5,67.999,62.116,62.968,64.159,67.203,70.468,74.13,78.572,79.822,81.772,85.7,88.358,90.828,93.911,96.635,300
7,6.0,72.865,64.527,66.038,67.9,69.169,70.83,73.569,77.404,77.854,79.645,83.091,85.307,88.085,90.027,92.231,229
7,6.5,89.364,72.889,68.166,66.003,61.747,62.115,62.603,61.966,61.424,59.42,58.52,58.681,59.926,60.632,60.298,143
7,7.0,95.645,77.264,70.055,67.589,64.529,63.008,62.617,62.262,62.517,63.476,63.406,64.658,64.17,62.09,64.226,191
7,7.5,113.601,90.433,82.502,77.579,74.55,72.988,71.754,69.781,68.929,67.585,67.079,64.64,63.423,64.076,64.346,325
7,8.0,145.868,121.07,114.248,113.025,114.09,115.368,118.08,121.56,122.691,124.868,125.469,125.948,124.082,122.823,119.972,1154
7,8.5,165.187,132.737,122.556,117.974,116.768,117.473,118.465,117.869,118.662,120.884,123.999,123.206,123.635,125.894,127.548,1647
7,9.0,199.91,152.027,132.333,120.134,113.177,107.732,103.792,97.93,96.106,94.156,90.887,88.696,87.224,85.276,83.759,1510
7,9.5,245.845,182.507,154.928,138.694,127.884,120.071,114.59,106.061,102.717,97.698,91.865,88.022,85.416,82.09,80.446,1706
7,10.0,307.539,226.218,190.876,169.576,154.91,144.49,136.606,124.772,120.228,113.869,106.899,101.454,97.788,94.3,90.53,2000
7,10.5,390.01,284.756,239.202,211.432,192.656,178.322,167.601,151.757,145.792,136.757,126.774,119.708,114.562,109.283,104.392,2112
7,11.0,506.438,368.21,307.747,271.198,246.338,228.171,213.772,192.866,184.908,171.753,158.076,148.734,141.042,133.872,127.421,1744
7,11.5,673.33,491.202,409.992,361.714,328.588,303.025,283.861,256.602,245.408,229.268,210.634,197.61,187.774,178.486,170.146,1280
7,12.0,928.466,676.513,568.118,499.206,452.062,418.81,391.692,351.361,336.767,312.473,287.858,268.236,254.324,241.637,228.284,909
7,12.5,1438.368,1049.829,885.397,779.719,704.333,652.611,614.797,551.538,526.331,488.824,446.572,416.888,397.336,373.326,351.95,626
7,13.0,2139.162,1571.803,1317.166,1165.562,1062.647,981.785,921.255,828.336,791.862,735.671,670.55,627.803,591.084,550.354,518.773,803
7,13.5,3205.296,2359.363,1972.362,1738.339,1587.689,1462.718,1368.414,1222.593,1169.658,1085.282,986.302,917.939,866.056,819.036,766.856,877
7,14.0,5150.958,3760.481,3169.918,2787.448,2536.748,2332.264,2176.931,1957.046,1867.393,1736.597,1580.354,1475.888,1395.172,1306.567,1213.463,809
7,14.5,8740.358,6396.393,5346.44,4687.166,4278.641,3970.54,3729.401,3367.338,3221.14,2963.805,2711.13,2511.349,2353.826,2193.334,2036.97,629
7,15.0,13411.414,9802.18,8313.717,7307.05,6569.189,6048.397,5615.193,5057.848,4847.85,4529.382,4070.166,3755.31,3540.349,3324.748,3087.116,388
7,15.5,21595.844,15781.978,13100.871,11722.857,10552.211,9686.805,9282.721,8317.896,7906.833,7301.441,6595.058,6101.134,5738.029,5380.115,5037.943,141
7,16.0,36449.062,26747.456,23456.832,20567.988,18772.474,17202.616,16025.239,14351.57,13711.318,12677.03,11438.484,10704.958,10027.53,9285.857,8698.023,54
7,16.5,54323.32,40270.863,32081.604,27742.016,25137.234,22962.547,21235.322,18648.822,17662.178,16061.375,14723.811,13994.796,13440.498,12857.675,12274.026,15
7,17.0,80005.356,58304.793,48557.994,42630.293,38932.947,35823.23,33132.168,29949.808,28733.72,26726.406,24485.007,23131.784,22163.28,20816.326,19642.455,28
7,17.5,137440.805,100358.219,85209.926,75523.968,68602.442,63546.139,59585.394,53667.697,51380.459,47628.644,43382.717,40157.523,37442.051,35237.447,32888.132,16
8,3.0,28.307,24.889,24.383,26.156,28.092,29.953,31.55,32.38,34.338,35.139,37.121,38.874,40.52,42.243,44.32,15
8,3.5,31.565,32.704,33.916,36.862,38.788,40.773,43.311,46.312,47.804,49.508,52.427,54.566,57.092,57.194,59.646,26
8,4.0,44.81,45.758,48.492,50.676,53.96,56.696,59.7,63.563,65.242,67.602,71.382,74.506,77.632,81.406,82.714,58
8,4.5,49.064,46.26,47.416,47.854,51.466,54.746,57.365,60.878,61.151,63.01,66.836,69.861,72.706,76.332,80.122,66
8,5.0,63.001,59.998,63.4,65.947,68.772,72.316,76.312,79.066,81.522,83.866,87.886,90.98,95.594,98.404,103.216,150
8,5.5,65.969,62.426,65.299,65.935,69.364,72.098,76.503,80.479,83.391,83.891,88.852,91.943,94.774,97.853,100.868,275
8,6.0,77.003,72.422,74.89,77.183,78.342,82.282,83.809,86.535,88.593,91.66,95.47,97.845,98.15,99.001,100.228,236
8,6.5,91.173,81.278,77.894,76.93,78.188,79.517,81.539,82.299,83.517,85.448,86.135,85.909,88.024,88.891,86.504,179
8,7.0,103.195,85.119,79.709,78.234,78.37,77.506,77.593,78.288,79.25,82.596,84.294,84.241,84.793,83.181,82.035,221
8,7.5,115.169,94.417,86.714,83.991,83.211,82.138,82.18,80.766,80.313,80.753,82.046,82.168,81.461,82.412,83.714,379
8,8.0,144.467,118.02,110.028,107.458,109.529,110.31,111.847,114.408,115.4,117.302,118.974,120.124,120.958,123.004,124.358,1158
8,8.5,165.162,132.568,122.611,118.538,119.667,120.64,121.446,121.323,122.453,124.843,126.754,128.136,128.535,129.664,130.624,1700
8,9.0,199.022,153.221,135.147,124.694,119.906,115.782,112.724,108.254,106.532,104.188,103.037,101.836,101.378,101.479,102.392,1646
8,9.5,246.08,186.007,161.422,147.318,139.149,132.767,128.28,121.597,119.257,115.783,112.76,110.568,109.099,107.831,107.026,2025
8,10.0,309.221,231.55,199.689,180.782,169.063,159.8,152.877,143.226,140.089,135.439,130.298,127.399,125.19,123.394,121.955,2305
8,10.5,393.511,292.27,249.612,224.428,209.202,197.349,188.358,176.044,171.079,163.558,156.404,151.985,148.817,144.959,141.827,2340
8,11.0,509.802,376.44,321.272,287.61,267.195,251.093,238.478,220.977,214.806,205.105,194.74,187.202,182.088,177.559,172.717,1727
8,11.5,679.289,501.425,426.078,381.231,354.559,334.128,317.922,293.811,285.345,273.062,257.465,247.609,240.438,234.641,229.49,1225
8,12.0,932.734,685.23,581.428,521.233,481.237,448.841,426.421,394.663,383.728,365.546,345.935,333.185,323.554,315.499,303.991,839
8,12.5,1394.49,1031.176,880.894,791.398,734.132,687.388,652.74,602.54,583.557,553.362,518.399,496.215,476.688,460.226,446.361,574
8,13.0,1998.28,1487.396,1283.454,1154.726,1076.463,1010.585,962.094,887.512,860.746,816.397,772.547,739.562,708.116,676.244,647.037,660
8,13.5,2952.274,2217.007,1906.499,1724.516,1587.278,1495.834,1414.211,1308.244,1265.004,1200.32,1138.18,1081.508,1039.846,1006.212,972.397,627
8,14.0,4746.422,3517.499,2970.866,2648.964,2448.49,2286.296,2161.235,1965.379,1895.082,1791.74,1661.303,1578.359,1524.324,1465.364,1398.533,575
8,14.5,7432.111,5447.714,4653.697,4130.558,3797.609,3536.82,3356.074,3067.811,2954.61,2786.954,2567.516,2444.204,2312.97,2187.15,2065.651,436
8,15.0,13078.394,9879.606,8287.689,7341.069,6840.106,6388.004,6007.396,5445.626,5248.888,4951.679,4542.654,4353.254,4185.196,3951.01,3745.812,256
8,15.5,21987.398,16423.014,13629.61,12030.578,10826.966,10024.832,9412.886,8640.336,8327.71,7815.873,7284.062,6879.207,6602.619,6254.726,5967.21,124
8,16.0,32192.227,23893.359,20457.77,18100.508,16813.051,15532.417,14786.013,13745.243,13398.268,12786.721,12015.962,11281.148,10648.083,10094.36,9459.462,65
8,16.5,51121.566,37146.934,30661.617,26663.443,23573.984,21801.756,20736.619,19206.312,18662.963,17438.4,15484.543,14284.842,13582.996,12884.306,12254.634,33
8,17.0,84681.965,64800.713,54855.144,48355.586,44522.182,41316.957,38925.636,35603.848,34422.398,32428.814,30362.008,28654.036,26951.386,25879.312,24614.868,32
8,17.5,108757.222,77664.129,64506.942,56985.633,51479.041,47818.283,45451.699,41721.959,40190.15,37747.459,35183.386,33418.476,32178.029,30144.137,28478.337,24
9,2.5,65.086,68.166,70.784,75.086,78.568,82.694,86.923,91.695,93.449,96.378,101.002,104.079,105.754,108.39,111.425,10
9,3.0,50.209,46.572,42.685,43.557,45.322,46.955,48.546,51.116,52.337,54.629,57.97,61.013,63.94,67.828,72.501,13
9,3.5,54.483,50.288,49.845,50.561,51.5,52.928,54.223,57.372,58.634,60.864,63.773,66.747,68.832,71.838,75.799,23
9,4.0,44.1,42.162,43.498,47.534,48.504,50.939,53.335,56.423,56.896,58.805,62.135,64.427,67.572,70.887,74.53,59
9,4.5,52.974,52.403,57.642,58.584,57.452,58.127,61.044,64.802,64.541,66.534,71.455,74.414,76.412,79.84,83.19,63
9,5.0,67.587,67.191,68.262,70.364,72.24,74.616,78.515,82.487,83.322,85.166,89.257,92.095,94.251,97.03,101.51,143
9,5.5,74.461,69.39,69.908,70.588,71.027,73.458,76.56,81.16,82.628,84.878,87.67,90.694,92.164,93.544,97.392,242
9,6.0,79.002,72.522,78.912,82.61,81.029,83.551,84.099,86.301,87.156,89.708,94.022,96.743,96.805,95.918,97.295,223
9,6.5,94.068,78.734,73.306,71.806,72.618,73.242,73.671,75.686,74.594,75.912,73.8,73.828,73.175,70.898,68.007,174
9,7.0,99.899,81.531,75.024,72.32,72.918,72.472,72.056,72.779,73.021,73.695,75.005,73.585,73.607,76.947,75.55,237
9,7.5,116.212,91.596,81.598,78.686,75.696,73.804,72.475,70.949,69.906,68.834,67.545,65.042,63.728,61.738,61.622,390
9,8.0,146.456,120.164,111.69,109.26,110.276,111.822,112.965,113.132,113.778,115.159,116.798,115.536,114.027,115.974,114.92,1110
9,8.5,168.719,137.689,128.466,125.167,124.432,125.574,125.749,127.91,127.476,128.492,129.577,128.906,128.075,129.365,130.687,1656
9,9.0,204.633,156.671,137.069,126.501,119.424,114.844,111.136,106.593,105.606,103.556,100.21,97.667,96.996,95.783,94.454,1631
9,9.5,249.982,186.611,159.64,143.908,133.652,125.877,119.779,111.859,108.837,104.396,99.751,96.93,94.526,92.104,89.884,2047
9,10.0,314.419,232.644,197.125,176.883,163.533,153.515,145.941,134.777,130.843,124.217,117.811,113.3,109.993,106.518,103.201,2319
9,10.5,399.823,293.432,248.386,221.588,202.866,189.199,178.82,164.115,158.894,150.56,141.338,134.856,130.346,125.168,120.747,2510
9,11.0,517.626,379.237,318.894,281.999,257.552,240.174,227.035,207.365,200.115,188.396,176.264,167.893,161.516,154.585,148.658,1990
9,11.5,677.233,493.177,414.686,368.099,335.784,313.573,296.368,269.651,259.332,243.524,227.527,215.896,207.701,199.852,191.358,1417
9,12.0,921.068,671.955,566.908,502.724,457.83,426.449,401.413,366.594,353.833,332.324,309.901,294.344,281.998,269.823,258.17,999
9,12.5,1325.339,971.167,823.622,732.761,665.04,612.981,577.101,526.507,504.754,472.238,435.074,414.306,393.321,376.189,360.341,715
9,13.0,1981.874,1458.738,1238.154,1098.131,996.598,923.238,867.999,789.887,758.564,713.678,663.657,627.45,597.687,572.656,547.141,590
9,13.5,2880.851,2144.58,1819.74,1627.392,1488.265,1377.246,1294.417,1178.622,1133.979,1068.032,989.478,931.941,884.554,842.86,799.726,520
9,14.0,4096.186,3041.028,2574.567,2266.097,2059.537,1920.612,1811.22,1645.117,1584.699,1490.051,1396.157,1311.931,1246.255,1175.477,1117.5,429
9,14.5,6908.367,5077.803,4302.553,3771.646,3437.805,3184.537,3015.523,2737.865,2652.369,2487.799,2308.805,2178.726,2060.29,1914.262,1791.868,203
9,15.0,11361.019,8330.906,7070.741,6361.186,5812.459,5391.155,5153.728,4775.296,4638.76,4414.306,4194.868,3993.59,3794.595,3611.648,3402.274,118
9,15.5,19039.238,14605.092,12307.913,10918.988,9919.314,9121.462,8537.309,7696.5,7377.24,6917.223,6398.141,6105.768,5861.84,5518.938,5339.948,72
9,16.0,29349.613,21913.008,19512.621,17741.846,16057.921,14998.093,14162.793,12921.146,12308.718,11607.529,10813.653,10338.3,9851.992,9239.358,8537.9,45
9,16.5,55167.238,40926.516,33500.543,29109.082,26038.629,23983.246,22447.682,20258.895,19440.498,18046.553,16427.146,15195.315,14238.183,13827.632,13694.534,23
9,17.0,92229.586,71743.141,61168.41,54009.363,48650.625,44676.301,41462.742,36505.828,34919.816,32730.771,30004.932,27741.354,25848.424,23766.492,21673.428,13
10,2.5,86.247,80.0,83.507,87.669,89.23,90.953,93.733,99.123,101.054,105.206,111.88,116.992,121.535,127.631,135.161,10
10,3.0,42.596,52.76,55.738,59.366,60.814,62.002,63.287,65.678,66.55,68.283,69.674,71.746,74.302,78.126,82.634,16
10,3.5,59.792,56.067,61.912,67.767,70.123,71.9,73.153,75.555,77.158,81.006,86.606,90.654,92.684,97.611,103.468,32
10,4.0,45.344,50.24,51.684,53.564,53.37,53.766,55.336,58.0,58.534,61.558,66.13,69.112,70.747,72.873,76.764,64
10,4.5,61.482,60.244,63.214,64.025,66.088,68.682,70.953,74.298,74.065,75.466,79.441,82.613,85.639,89.276,93.484,80
10,5.0,75.642,69.708,72.802,73.786,77.5,80.631,83.095,87.117,88.239,91.11,93.943,97.679,100.262,104.149,108.313,153
10,5.5,73.76,69.127,70.896,71.958,73.712,76.617,79.63,83.238,84.31,86.718,91.856,94.948,97.38,100.891,104.465,270
10,6.0,74.828,67.76,67.992,69.925,70.615,72.277,75.492,79.35,81.247,84.162,87.854,90.211,92.167,95.63,99.925,213
10,6.5,92.494,81.495,74.51,71.646,70.454,71.483,72.034,69.937,70.331,69.375,70.443,71.497,71.258,69.956,71.236,140
10,7.0,99.221,80.924,73.557,69.949,65.533,63.755,64.135,63.024,63.666,63.927,62.236,61.208,60.515,61.585,62.257,255
10,7.5,115.762,92.736,83.531,77.672,76.016,74.114,72.989,71.454,70.32,70.772,68.998,69.35,68.598,67.9,66.939,430
10,8.0,147.97,120.766,113.34,111.145,111.092,111.989,112.82,114.651,116.17,118.49,119.096,118.2,118.481,118.894,119.31,1201
10,8.5,169.104,137.995,128.199,124.83,125.538,126.683,128.062,129.384,129.163,131.797,133.08,132.957,132.732,133.884,136.766,1751
10,9.0,206.168,158.426,139.573,128.584,121.573,117.335,113.565,109.526,107.013,104.238,102.118,100.472,99.289,98.116,96.664,1759
10,9.5,255.209,191.867,164.869,148.927,138.999,131.535,126.287,119.084,116.341,112.856,108.945,105.927,103.687,102.106,99.759,2073
10,10.0,319.211,237.193,202.214,181.337,167.984,158.026,150.496,139.859,135.694,129.093,123.458,119.322,116.494,114.212,111.126,2440
10,10.5,403.881,297.51,251.772,224.784,207.318,193.868,183.634,168.53,163.32,154.594,145.368,139.35,135.276,131.371,127.616,2514
10,11.0,518.744,381.167,321.94,285.922,261.775,244.291,230.838,211.148,203.989,193.073,181.036,173.116,167.584,162.331,157.243,2019
10,11.5,676.76,493.321,415.977,367.542,335.816,312.651,293.83,268.0,258.33,244.457,228.798,218.198,210.474,202.826,194.662,1346
10,12.0,921.568,676.095,567.882,503.857,459.123,428.416,403.85,368.373,354.969,334.67,313.386,298.846,289.093,280.455,270.328,952
10,12.5,1344.841,992.602,839.402,746.311,681.627,637.637,604.707,549.609,531.689,501.238,471.623,447.926,434.038,418.067,401.469,613
10,13.0,2016.359,1495.611,1288.061,1148.9,1065.901,993.117,940.811,865.291,835.978,790.359,739.562,703.062,681.185,657.684,629.772,463
10,13.5,3018.118,2239.909,1888.548,1683.967,1563.168,1469.604,1403.123,1292.294,1243.851,1187.255,1107.182,1059.81,1022.702,976.662,930.791,423
10,14.0,4330.001,3281.468,2806.197,2474.778,2300.266,2150.964,2034.138,1857.922,1797.362,1659.472,1576.763,1495.124,1457.131,1411.748,1347.983,329
10,14.5,7818.546,5770.468,4980.518,4471.48,4132.472,3880.044,3651.678,3369.198,3216.194,3045.519,2845.593,2703.958,2583.661,2427.034,2297.636,168
10,15.0,15480.005,11252.517,9547.978,8758.091,8485.805,7895.604,7489.635,6782.407,6543.523,6394.713,6077.758,5774.512,5461.575,5085.732,4831.649,89
10,15.5,22667.168,17268.646,14882.728,13252.4,12657.299,11850.116,11342.4,10506.9,10126.522,9387.178,8743.56,8216.936,7810.64,7360.072,6923.757,76
10,16.0,34855.375,25545.947,22108.617,20123.854,17999.432,16941.492,16185.772,14533.952,13881.292,12857.322,11737.521,10930.874,10394.012,9902.506,9425.442,57
10,16.5,37498.05,27831.698,23351.385,20582.812,18753.159,17339.302,16268.892,14721.368,14215.681,13504.686,12851.242,12444.326,11963.037,11528.746,11123.817,30
10,17.0,144098.562,103965.266,87415.242,77164.773,69861.102,64844.973,60977.035,55236.008,53016.574,49180.672,44615.266,41041.039,38207.098,36996.777,35514.723,11
11,2.0,91.677,75.069,69.07,65.709,65.967,67.1,70.426,74.759,76.907,79.572,83.6,86.907,90.16,93.846,98.045,11
11,2.5,47.322,44.886,48.373,50.808,51.451,53.192,55.39,58.94,60.31,62.808,66.937,70.776,74.768,79.477,85.416,13
11,3.0,36.29,42.021,45.627,49.285,51.053,52.154,53.498,55.498,55.719,57.313,60.061,62.195,64.749,68.19,72.589,18
11,3.5,74.71,66.32,63.03,59.74,60.156,59.996,61.348,63.493,64.255,65.686,68.046,70.03,71.86,74.444,78.498,30
11,4.0,53.351,57.37,56.946,59.508,61.536,62.766,65.614,70.116,71.526,74.565,79.16,82.249,84.394,86.189,88.006,67
11,4.5,50.83,55.212,59.286,63.866,66.172,66.85,69.394,72.49,73.524,75.233,80.23,83.372,85.655,88.858,92.43,86
11,5.0,70.305,66.75,68.32,71.48,74.694,76.524,79.59,82.859,85.244,87.511,91.946,95.152,97.587,98.586,102.972,188
11,5.5,72.25,68.794,69.158,73.532,76.125,77.977,80.908,84.142,84.959,87.671,90.25,93.22,95.856,99.342,102.761,296
11,6.0,77.245,72.91,75.477,79.329,81.199,80.516,83.007,88.126,87.337,90.288,94.429,97.761,98.735,101.765,106.82,235
11,6.5,88.988,70.397,67.366,65.114,65.362,65.572,65.712,63.329,63.794,62.0,63.38,63.984,61.867,59.514,57.84,130
11,7.0,101.146,83.32,77.643,75.105,74.774,73.944,72.424,72.758,73.308,72.014,70.85,68.682,65.364,66.34,65.23,230
11,7.5,116.783,95.434,86.345,82.556,80.277,77.899,77.01,76.646,76.833,75.556,76.093,74.283,73.538,73.378,72.63,435
11,8.0,146.681,120.573,113.117,110.931,111.321,112.864,113.876,116.657,117.439,119.668,120.219,122.004,120.717,122.155,122.341,1213
11,8.5,170.441,138.898,128.731,125.575,125.404,125.236,126.584,129.036,129.732,132.135,134.5,134.386,136.012,137.829,137.729,1863
