pl_name,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_refname,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_lum,st_lumerr1,st_lumerr2,st_lumlim,sy_refname,sy_dist,sy_disterr1,sy_disterr2,AngSep,Rp_m,Rs_m,B_planet,B_star,Fp,fp,flux_ratio_value_best,luminosity_s,distance_s,radius_p,Rp,Porb,Mp,ep,ecc_p,ip,inc_p,Omegap,large_omega_p,omegap,small_omega_p,thetap,Abond,AgeomVIS,AgeomMIR,ap,rp,maxAngSep,Tp,Msun,Nuniverse,Nstar,ra,dec,name_s,id,radius_s,p_orb,semimajor_p,temp_s,temp_p,mass_p,detected,detected_best,detected_worst,maxangsep,z,stype,habitable,run,Star,radius_bin
Kepler-705 b,0,1,1,Transit,2016,Kepler,Published Confirmed,0,<a refstr=TORRES_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154..264T/abstract target=ref>Torres et al. 2017</a>,56.05623,0.00019,-0.00019,0.0,0.232,0.0037,-0.0022,0.0,2.76,0.15,-0.22,0.0,,,,,0.729,0.091,-0.066,0.0,265.0,21.0,-21.0,0.0,<a refstr=TORRES_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154..264T/abstract target=ref>Torres et al. 2017</a>,,3674.0,40.0,-40.0,0.0,0.502,0.018,-0.021,0.0,0.534,0.019,-0.022,0.0,-1.385,0.05,-0.06,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,276.881,3.858,-3.755,172.8304939667222,17603556.0,349241400.0,3084781.7650496773,233136170.4016971,3.3617402817279255e-05,3.3617402817279255e-05,3.3617402817279255e-05,0.04120975190973302,276.881,2.76,2.76,56.05623,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.8304939667222,0.3,0.3,0.3,0.232,0.232,172.8304939667222,265.0,0.534,1,1,0.0,0.0,<a refstr=TORRES_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154..264T/abstract target=ref>Torres et al. 2017</a>,917,0.502,56.05623,0.232,3674.0,265.0,,True,True,True,172.8304939667222,0.1,M,False,0,<__main__.Star object at 0x17f851490>,1.5–3.0
Kepler-716 c,1,1,2,Transit,2020,Kepler,Published Confirmed,0,<a refstr=ARMSTRONG_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.504.5327A/abstract target=ref>Armstrong et al. 2021</a>,3.96999,,,0.0,,,,,1.39281536,,,0.0,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,5012.0,122.0,-122.0,0.0,0.742183,,,0.0,0.83,,,0.0,-0.50424,,,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,635.009,8.895001,-8.657,,8883515.647615999,516336713.1,,327436845.9054065,,,,0.31315546849832665,635.009,1.39281536,1.39281536,3.96999,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.3,0.3,0.3,,,,,0.83,1,1,0.0,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,918,0.742183,3.96999,,5012.0,,,True,True,True,,0.1,K,False,0,<__main__.Star object at 0x17f8514f0>,<1.5
Kepler-77 b,0,1,1,Transit,2013,Kepler,Published Confirmed,0,<a refstr=ENDL_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...795..151E/abstract target=ref>Endl et al. 2014</a>,3.5787806,1.6e-07,-1.6e-07,0.0,0.047,0.007,-0.008,0.0,10.76,0.56,-0.56,0.0,225.65,31.78,-31.78,0.0,,,,,,,,,<a refstr=ENDL_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...795..151E/abstract target=ref>Endl et al. 2014</a>,,5668.0,77.0,-77.0,0.0,0.99,0.053,-0.053,0.0,1.08,0.034,-0.034,0.0,-0.046,0.059,-0.068,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,639.411,7.055,-7.055,15.16153929162933,68628356.0,688743000.0,,373715475.4198841,,,,0.8994975815300352,639.411,10.76,10.76,3.5787806,225.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.16153929162933,0.3,0.3,0.3,0.047,0.047,15.16153929162933,,1.08,1,1,0.0,0.0,<a refstr=ENDL_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...795..151E/abstract target=ref>Endl et al. 2014</a>,919,0.99,3.5787806,0.047,5668.0,,225.65,True,True,True,15.16153929162933,0.1,G,False,0,<__main__.Star object at 0x17f851550>,
Kepler-783 c,1,1,2,Transit,2020,Kepler,Published Confirmed,0,<a refstr=ARMSTRONG_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.504.5327A/abstract target=ref>Armstrong et al. 2021</a>,7.05395,,,0.0,,,,,2.33153725,,,0.0,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,5411.49,35.87,-35.87,0.0,0.872088,,,0.0,0.94,,,0.0,-0.23092,,,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,516.09,4.699,-4.699,,14870777.734225,606711621.6,,355617174.1976997,,,,0.5875975820358108,516.09,2.33153725,2.33153725,7.05395,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.3,0.3,0.3,,,,,0.94,1,1,0.0,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,920,0.872088,7.05395,,5411.49,,,True,True,True,,0.1,K,False,0,<__main__.Star object at 0x17f8515b0>,1.5–3.0
Kepler-79 b,1,1,4,Transit,2012,Kepler,Published Confirmed,0,<a refstr=JONTOF_HUTTER_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...785...15J/abstract target=ref>Jontof-Hutter et al. 2014</a>,13.4845,0.0002,-0.0002,0.0,0.117,0.002,-0.002,0.0,3.47,0.07,-0.07,0.0,10.9,7.4,-6.0,0.0,,,,,,,,,<a refstr=JONTOF_HUTTER_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...785...15J/abstract target=ref>Jontof-Hutter et al. 2014</a>,,6174.0,83.0,-117.0,0.0,1.302,0.026,-0.027,0.0,1.165,0.044,-0.045,0.0,0.342,0.034,-0.041,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,1020.72,17.075,-17.075,23.64311956266165,22132007.0,905801400.0,,409424019.48282963,,,,2.197859872784825,1020.72,3.47,3.47,13.4845,10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.64311956266165,0.3,0.3,0.3,0.117,0.117,23.64311956266165,,1.165,1,1,0.0,0.0,<a refstr=JONTOF_HUTTER_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...785...15J/abstract target=ref>Jontof-Hutter et al. 2014</a>,921,1.302,13.4845,0.117,6174.0,,10.9,True,True,True,23.64311956266165,0.1,G,False,0,<__main__.Star object at 0x17f851610>,3.0–6.0
Kepler-79 c,1,1,4,Transit,2012,Kepler,Published Confirmed,0,<a refstr=JONTOF_HUTTER_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...785...15J/abstract target=ref>Jontof-Hutter et al. 2014</a>,27.4029,0.0008,-0.0006,0.0,0.187,0.002,-0.003,0.0,3.72,0.08,-0.08,0.0,5.9,1.9,-2.3,0.0,,,,,,,,,<a refstr=JONTOF_HUTTER_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...785...15J/abstract target=ref>Jontof-Hutter et al. 2014</a>,,6174.0,83.0,-117.0,0.0,1.302,0.026,-0.027,0.0,1.165,0.044,-0.045,0.0,0.342,0.034,-0.041,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,1020.72,17.075,-17.075,37.78857571126264,23726532.0,905801400.0,,409424019.48282963,,,,2.197859872784825,1020.72,3.72,3.72,27.4029,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.78857571126264,0.3,0.3,0.3,0.187,0.187,37.78857571126264,,1.165,1,1,0.0,0.0,<a refstr=JONTOF_HUTTER_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...785...15J/abstract target=ref>Jontof-Hutter et al. 2014</a>,922,1.302,27.4029,0.187,6174.0,,5.9,True,True,True,37.78857571126264,0.1,G,False,0,<__main__.Star object at 0x17f851670>,3.0–6.0
Kepler-79 d,1,1,4,Transit,2014,Kepler,Published Confirmed,0,<a refstr=JONTOF_HUTTER_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...785...15J/abstract target=ref>Jontof-Hutter et al. 2014</a>,52.0902,0.0009,-0.001,0.0,0.287,0.004,-0.004,0.0,7.16,0.13,-0.16,0.0,6.0,2.1,-1.6,0.0,,,,,,,,,<a refstr=JONTOF_HUTTER_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...785...15J/abstract target=ref>Jontof-Hutter et al. 2014</a>,,6174.0,83.0,-117.0,0.0,1.302,0.026,-0.027,0.0,1.165,0.044,-0.045,0.0,0.342,0.034,-0.041,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,1020.72,17.075,-17.075,57.996370209264036,45667196.0,905801400.0,,409424019.48282963,,,,2.197859872784825,1020.72,7.16,7.16,52.0902,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.996370209264036,0.3,0.3,0.3,0.287,0.287,57.996370209264036,,1.165,1,1,0.0,0.0,<a refstr=JONTOF_HUTTER_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...785...15J/abstract target=ref>Jontof-Hutter et al. 2014</a>,923,1.302,52.0902,0.287,6174.0,,6.0,True,True,True,57.996370209264036,0.1,G,False,0,<__main__.Star object at 0x17f8516d0>,
Kepler-79 e,1,1,4,Transit,2014,Kepler,Published Confirmed,0,<a refstr=JONTOF_HUTTER_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...785...15J/abstract target=ref>Jontof-Hutter et al. 2014</a>,81.0659,0.0013,-0.0011,0.0,0.386,0.005,-0.005,0.0,3.49,0.14,-0.14,0.0,4.1,1.2,-1.1,0.0,,,,,,,,,<a refstr=JONTOF_HUTTER_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...785...15J/abstract target=ref>Jontof-Hutter et al. 2014</a>,,6174.0,83.0,-117.0,0.0,1.302,0.026,-0.027,0.0,1.165,0.044,-0.045,0.0,0.342,0.034,-0.041,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,1020.72,17.075,-17.075,78.00208676228544,22259569.0,905801400.0,,409424019.48282963,,,,2.197859872784825,1020.72,3.49,3.49,81.0659,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.00208676228544,0.3,0.3,0.3,0.386,0.386,78.00208676228544,,1.165,1,1,0.0,0.0,<a refstr=JONTOF_HUTTER_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...785...15J/abstract target=ref>Jontof-Hutter et al. 2014</a>,924,1.302,81.0659,0.386,6174.0,,4.1,True,True,True,78.00208676228544,0.1,G,False,0,<__main__.Star object at 0x17f851730>,3.0–6.0
Kepler-8 b,0,1,1,Transit,2010,Kepler,Published Confirmed,0,<a refstr=JENKINS_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010ApJ...724.1108J/abstract target=ref> Jenkins et al. 2010 </a>,3.52254,3e-05,-5e-05,0.0,0.0483,0.0006,-0.0012,0.0,15.906,0.628,-0.65,0.0,191.643,41.316,-60.385,0.0,,,,,1764.0,200.0,-200.0,0.0,<a refstr=JENKINS_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010ApJ...724.1108J/abstract target=ref> Jenkins et al. 2010 </a>,,6213.0,150.0,-150.0,0.0,1.486,0.053,-0.062,0.0,1.213,0.067,-0.063,0.0,0.605,0.053,-0.062,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,1021.87,14.575,-14.575,9.749380547427755,101450058.60000001,1033810200.0,99196755.54637812,412176606.6968603,0.0023175926622297826,0.0023175926622297826,0.0023175926622297826,4.027170343254591,1021.87,15.906,15.906,3.52254,191.643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.749380547427755,0.3,0.3,0.3,0.0483,0.0483,9.749380547427755,1764.0,1.213,1,1,0.0,0.0,<a refstr=JENKINS_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010ApJ...724.1108J/abstract target=ref> Jenkins et al. 2010 </a>,925,1.486,3.52254,0.0483,6213.0,1764.0,191.643,True,True,True,9.749380547427755,0.1,G,False,0,<__main__.Star object at 0x17f851790>,
Kepler-80 b,0,1,6,Transit,2012,Kepler,Published Confirmed,0,<a refstr=MACDONALD_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..114M/abstract target=ref>MacDonald et al. 2021</a>,7.0534,0.0002,-0.0002,0.0,,,,,2.367,0.055,-0.052,0.0,3.5,0.63,-0.57,0.0,,,,,,,,,<a refstr=MACDONALD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016AJ....152..105M/abstract target=ref>MacDonald et al. 2016</a>,K5,4540.0,100.0,-100.0,0.0,0.678,0.023,-0.023,0.0,0.73,0.03,-0.03,0.0,-0.76955,0.07705,-0.06019,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,369.451,2.8945,-2.8945,,15096962.7,471684600.00000006,,294153477.3979341,,,,0.1700004222156366,369.451,2.367,2.367,7.0534,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.3,0.3,0.3,,,,,0.73,1,1,0.0,0.0,<a refstr=MACDONALD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016AJ....152..105M/abstract target=ref>MacDonald et al. 2016</a>,926,0.678,7.0534,,4540.0,,3.5,True,True,True,,0.1,K,False,0,<__main__.Star object at 0x17f8517f0>,1.5–3.0
Kepler-80 b,1,1,6,Transit,2012,Kepler,Published Confirmed,0,<a refstr=MACDONALD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016AJ....152..105M/abstract target=ref>MacDonald et al. 2016</a>,7.05246,0.0002,-0.00022,0.0,0.0648,0.0009,-0.0009,0.0,2.67,0.1,-0.1,0.0,6.93,1.05,-0.7,0.0,,,,,,,,,<a refstr=MACDONALD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016AJ....152..105M/abstract target=ref>MacDonald et al. 2016</a>,K5,4540.0,100.0,-100.0,0.0,0.678,0.023,-0.023,0.0,0.73,0.03,-0.03,0.0,-0.76955,0.07705,-0.06019,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,369.451,2.8945,-2.8945,36.17792887284105,17029527.0,471684600.00000006,,294153477.3979341,,,,0.1700004222156366,369.451,2.67,2.67,7.05246,6.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.17792887284105,0.3,0.3,0.3,0.0648,0.0648,36.17792887284105,,0.73,1,1,0.0,0.0,<a refstr=MACDONALD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016AJ....152..105M/abstract target=ref>MacDonald et al. 2016</a>,927,0.678,7.05246,0.0648,4540.0,,6.93,True,True,True,36.17792887284105,0.1,K,False,0,<__main__.Star object at 0x17f851850>,1.5–3.0
Kepler-80 c,1,1,6,Transit,2012,Kepler,Published Confirmed,0,<a refstr=MACDONALD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016AJ....152..105M/abstract target=ref>MacDonald et al. 2016</a>,9.52355,0.00041,-0.00029,0.0,0.0792,0.0011,-0.0011,0.0,2.74,0.12,-0.1,0.0,6.74,1.23,-0.86,0.0,,,,,,,,,<a refstr=MACDONALD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016AJ....152..105M/abstract target=ref>MacDonald et al. 2016</a>,K5,4540.0,100.0,-100.0,0.0,0.678,0.023,-0.023,0.0,0.73,0.03,-0.03,0.0,-0.76955,0.07705,-0.06019,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,369.451,2.8945,-2.8945,44.21746862236129,17475994.0,471684600.00000006,,294153477.3979341,,,,0.1700004222156366,369.451,2.74,2.74,9.52355,6.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.21746862236129,0.3,0.3,0.3,0.0792,0.0792,44.21746862236129,,0.73,1,1,0.0,0.0,<a refstr=MACDONALD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016AJ....152..105M/abstract target=ref>MacDonald et al. 2016</a>,928,0.678,9.52355,0.0792,4540.0,,6.74,True,True,True,44.21746862236129,0.1,K,False,0,<__main__.Star object at 0x17f8518b0>,1.5–3.0
Kepler-80 c,0,1,6,Transit,2012,Kepler,Published Confirmed,0,<a refstr=MACDONALD_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..114M/abstract target=ref>MacDonald et al. 2021</a>,9.5231,0.0001,-0.0001,0.0,,,,,2.507,0.061,-0.058,0.0,3.49,0.63,-0.57,0.0,,,,,,,,,<a refstr=MACDONALD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016AJ....152..105M/abstract target=ref>MacDonald et al. 2016</a>,K5,4540.0,100.0,-100.0,0.0,0.678,0.023,-0.023,0.0,0.73,0.03,-0.03,0.0,-0.76955,0.07705,-0.06019,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,369.451,2.8945,-2.8945,,15989896.700000001,471684600.00000006,,294153477.3979341,,,,0.1700004222156366,369.451,2.507,2.507,9.5231,3.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.3,0.3,0.3,,,,,0.73,1,1,0.0,0.0,<a refstr=MACDONALD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016AJ....152..105M/abstract target=ref>MacDonald et al. 2016</a>,929,0.678,9.5231,,4540.0,,3.49,True,True,True,,0.1,K,False,0,<__main__.Star object at 0x17f851910>,1.5–3.0
Kepler-80 d,1,1,6,Transit,2014,Kepler,Published Confirmed,0,<a refstr=MACDONALD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016AJ....152..105M/abstract target=ref>MacDonald et al. 2016</a>,3.07222,6e-05,-4e-05,0.0,0.0372,0.0005,-0.0005,0.0,1.53,0.09,-0.07,0.0,6.75,0.69,-0.51,0.0,,,,,,,,,<a refstr=MACDONALD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016AJ....152..105M/abstract target=ref>MacDonald et al. 2016</a>,K5,4540.0,100.0,-100.0,0.0,0.678,0.023,-0.023,0.0,0.73,0.03,-0.03,0.0,-0.76955,0.07705,-0.06019,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,369.451,2.8945,-2.8945,20.768811019593933,9758493.0,471684600.00000006,,294153477.3979341,,,,0.1700004222156366,369.451,1.53,1.53,3.07222,6.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.768811019593933,0.3,0.3,0.3,0.0372,0.0372,20.768811019593933,,0.73,1,1,0.0,0.0,<a refstr=MACDONALD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016AJ....152..105M/abstract target=ref>MacDonald et al. 2016</a>,930,0.678,3.07222,0.0372,4540.0,,6.75,True,True,True,20.768811019593933,0.1,K,False,0,<__main__.Star object at 0x17f851970>,1.5–3.0
Kepler-80 d,0,1,6,Transit,2014,Kepler,Published Confirmed,0,<a refstr=MACDONALD_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..114M/abstract target=ref>MacDonald et al. 2021</a>,3.0723,0.0002,-0.0001,0.0,,,,,1.309,0.036,-0.032,0.0,5.95,0.63,-0.6,0.0,,,,,,,,,<a refstr=MACDONALD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016AJ....152..105M/abstract target=ref>MacDonald et al. 2016</a>,K5,4540.0,100.0,-100.0,0.0,0.678,0.023,-0.023,0.0,0.73,0.03,-0.03,0.0,-0.76955,0.07705,-0.06019,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,369.451,2.8945,-2.8945,,8348932.899999999,471684600.00000006,,294153477.3979341,,,,0.1700004222156366,369.451,1.309,1.309,3.0723,5.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.3,0.3,0.3,,,,,0.73,1,1,0.0,0.0,<a refstr=MACDONALD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016AJ....152..105M/abstract target=ref>MacDonald et al. 2016</a>,931,0.678,3.0723,,4540.0,,5.95,True,True,True,,0.1,K,False,0,<__main__.Star object at 0x17f8519d0>,<1.5
Kepler-80 e,1,1,6,Transit,2014,Kepler,Published Confirmed,0,<a refstr=MACDONALD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016AJ....152..105M/abstract target=ref>MacDonald et al. 2016</a>,4.64489,0.0002,-0.00019,0.0,0.0491,0.0007,-0.0007,0.0,1.6,0.08,-0.07,0.0,4.13,0.81,-0.95,0.0,,,,,,,,,<a refstr=MACDONALD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016AJ....152..105M/abstract target=ref>MacDonald et al. 2016</a>,K5,4540.0,100.0,-100.0,0.0,0.678,0.023,-0.023,0.0,0.73,0.03,-0.03,0.0,-0.76955,0.07705,-0.06019,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,369.451,2.8945,-2.8945,27.412597340378017,10204960.0,471684600.00000006,,294153477.3979341,,,,0.1700004222156366,369.451,1.6,1.6,4.64489,4.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.412597340378017,0.3,0.3,0.3,0.0491,0.0491,27.412597340378017,,0.73,1,1,0.0,0.0,<a refstr=MACDONALD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016AJ....152..105M/abstract target=ref>MacDonald et al. 2016</a>,932,0.678,4.64489,0.0491,4540.0,,4.13,True,True,True,27.412597340378017,0.1,K,False,0,<__main__.Star object at 0x17f851a30>,1.5–3.0
Kepler-80 e,0,1,6,Transit,2014,Kepler,Published Confirmed,0,<a refstr=MACDONALD_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..114M/abstract target=ref>MacDonald et al. 2021</a>,4.6447,0.0001,-0.0002,0.0,,,,,1.33,0.039,-0.038,0.0,2.97,0.76,-0.65,0.0,,,,,,,,,<a refstr=MACDONALD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016AJ....152..105M/abstract target=ref>MacDonald et al. 2016</a>,K5,4540.0,100.0,-100.0,0.0,0.678,0.023,-0.023,0.0,0.73,0.03,-0.03,0.0,-0.76955,0.07705,-0.06019,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,369.451,2.8945,-2.8945,,8482873.0,471684600.00000006,,294153477.3979341,,,,0.1700004222156366,369.451,1.33,1.33,4.6447,2.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.3,0.3,0.3,,,,,0.73,1,1,0.0,0.0,<a refstr=MACDONALD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016AJ....152..105M/abstract target=ref>MacDonald et al. 2016</a>,933,0.678,4.6447,,4540.0,,2.97,True,True,True,,0.1,K,False,0,<__main__.Star object at 0x17f851a90>,<1.5
Kepler-80 f,1,1,6,Transit,2016,Kepler,Published Confirmed,0,<a refstr=MACDONALD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016AJ....152..105M/abstract target=ref>MacDonald et al. 2016</a>,0.9867873,6e-08,-6e-08,0.0,0.0175,0.0002,-0.0002,0.0,1.21,0.06,-0.05,0.0,,,,,,,,,,,,,<a refstr=MACDONALD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016AJ....152..105M/abstract target=ref>MacDonald et al. 2016</a>,K5,4540.0,100.0,-100.0,0.0,0.678,0.023,-0.023,0.0,0.73,0.03,-0.03,0.0,-0.76955,0.07705,-0.06019,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,369.451,2.8945,-2.8945,9.770274001153062,7717501.0,471684600.00000006,,294153477.3979341,,,,0.1700004222156366,369.451,1.21,1.21,0.9867873,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.770274001153062,0.3,0.3,0.3,0.0175,0.0175,9.770274001153062,,0.73,1,1,0.0,0.0,<a refstr=MACDONALD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016AJ....152..105M/abstract target=ref>MacDonald et al. 2016</a>,934,0.678,0.9867873,0.0175,4540.0,,,True,True,True,9.770274001153062,0.1,K,False,0,<__main__.Star object at 0x17f851af0>,<1.5
