kepid,kepoi_name,koi_disposition,koi_pdisposition,koi_period,koi_prad,koi_sma,koi_insol,koi_depth,koi_duration,koi_incl,koi_steff,koi_srad,koi_smass,koi_kepmag,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_num_transits,koi_tce_delivname,dataspan,dutycycle,rrmscdpp01p5,rrmscdpp02p0,rrmscdpp02p5,rrmscdpp03p0,rrmscdpp03p5,rrmscdpp04p5,rrmscdpp05p0,rrmscdpp06p0,rrmscdpp07p5,rrmscdpp09p0,rrmscdpp10p5,rrmscdpp12p0,rrmscdpp12p5,rrmscdpp15p0
7613246,K03062.01,FALSE POSITIVE,FALSE POSITIVE,0.769127296,0.9,0.016,3179.14,114.6,0.998,89.35,6024.0,0.831,0.916,14.98,3.7525814,10.262899,17.0,1734.0,q1_q17_dr25_tce,1459.789,0.8751,210.946,186.396,175.539,162.757,155.196,142.051,137.278,128.812,118.446,111.168,104.943,100.05,98.787,92.532
7620844,K03551.01,FALSE POSITIVE,FALSE POSITIVE,58.621578824,40.43,0.2607,5.19,142951.0,8.52961,89.2,5232.0,0.725,0.686,15.161,772.4665,2771.4924,1887.7,23.0,q1_q17_dr25_tce,1459.789,0.8749,575.69,514.104,486.232,450.823,429.988,391.931,376.515,352.087,326.736,310.012,296.744,284.147,280.649,265.933
7663691,K00891.01,CONFIRMED,CANDIDATE,10.00653012,3.52,0.0933,139.21,936.1,5.344,83.94,6063.0,1.001,1.079,15.063,8.698946,59.281075,71.9,135.0,q1_q17_dr25_tce,1459.789,0.8754,263.836,232.844,218.011,201.58,191.213,172.299,165.083,153.683,142.324,133.412,126.575,123.223,121.893,115.21
7663804,K06898.01,FALSE POSITIVE,FALSE POSITIVE,321.00742,3.7,0.8746,3.59,307.1,13.01,89.95,5258.0,2.004,0.864,13.636,7.043546,7.2363176,11.1,4.0,q1_q17_dr24_tce,1459.789,0.8754,168.523,156.503,152.516,144.416,139.06,127.842,122.503,114.449,104.815,97.187,91.596,86.474,84.94,78.699
7670617,K06901.01,FALSE POSITIVE,FALSE POSITIVE,24.70361995,30.13,0.1484,10.99,217538.0,6.9719,89.69,5030.0,0.65,0.717,15.517,2300.6394,4912.5977,268.7,55.0,q1_q17_dr25_tce,1459.789,0.8594,329.929,299.931,288.414,272.861,264.059,244.229,236.1,225.859,212.448,197.804,188.157,178.717,176.44,165.35
8105398,K05475.01,CONFIRMED,CANDIDATE,224.150923,2.41,0.6762,4.4,348.6,12.455,89.99,6072.0,1.286,0.818,13.093,10.458594,20.549334,34.2,6.0,q1_q17_dr25_tce,1459.789,0.8752,78.477,70.103,66.791,62.446,59.969,55.776,53.872,51.132,48.548,46.859,45.57,44.84,44.654,44.573
8105398,K05475.02,CANDIDATE,CANDIDATE,5.68325648,0.97,0.0584,589.92,44.6,1.778,86.4,6072.0,1.286,0.818,13.093,2.4699445,7.1500635,10.0,233.0,q1_q17_dr25_tce,1459.789,0.8752,78.477,70.103,66.791,62.446,59.969,55.776,53.872,51.132,48.548,46.859,45.57,44.84,44.654,44.573
7582689,K03097.03,CONFIRMED,CANDIDATE,8.70312154,0.72,0.085,188.7,32.0,4.807,82.35,6006.0,1.082,1.081,11.973,3.7685447,10.234436,13.0,140.0,q1_q17_dr25_tce,1459.789,0.8753,55.311,49.06,46.24,42.958,41.024,37.529,36.04,33.865,31.709,29.924,28.702,27.66,27.382,25.944
7983117,K03214.02,CANDIDATE,CANDIDATE,25.0901574,1.35,0.1746,124.33,37.7,8.273,83.86,6033.0,1.788,1.127,12.014,3.4429305,8.410982,12.1,52.0,q1_q17_dr25_tce,1459.789,0.8751,53.91,48.33,46.116,42.963,41.102,38.015,36.788,34.838,32.981,31.55,30.79,30.03,29.831,29.282
7582689,K03097.02,CONFIRMED,CANDIDATE,6.80257947,0.73,0.0721,262.26,32.7,4.608,80.51,6006.0,1.082,1.081,11.973,2.8129566,11.166579,14.7,190.0,q1_q17_dr25_tce,1459.789,0.8753,55.311,49.06,46.24,42.958,41.024,37.529,36.04,33.865,31.709,29.924,28.702,27.66,27.382,25.944
7582689,K03097.01,CONFIRMED,CANDIDATE,11.9216035,0.87,0.1049,123.89,43.2,5.009,82.51,6006.0,1.082,1.081,11.973,4.0522013,12.6209955,15.1,110.0,q1_q17_dr25_tce,1459.789,0.8753,55.311,49.06,46.24,42.958,41.024,37.529,36.04,33.865,31.709,29.924,28.702,27.66,27.382,25.944
8043968,K05469.01,FALSE POSITIVE,FALSE POSITIVE,0.779615874,0.83,0.0164,2735.51,81.5,3.932,59.47,5764.0,0.863,0.959,15.292,3.0312147,14.565984,22.0,864.0,q1_q17_dr25_tce,1459.789,0.8751,223.421,196.049,183.217,169.273,160.083,143.892,137.47,127.777,117.322,109.443,103.454,98.686,97.422,91.015
7588436,K06888.01,FALSE POSITIVE,FALSE POSITIVE,23.3924063,0.84,0.1607,57.23,62.3,3.416,89.38,6221.0,1.05,1.008,12.845,6.368076,7.4262424,8.1,58.0,q1_q17_dr24_tce,1459.789,0.8752,79.591,71.474,68.319,63.845,61.225,56.882,55.046,52.704,50.346,48.842,48.015,47.418,47.296,47.17
7629518,K01495.01,CONFIRMED,CANDIDATE,15.59466045,2.74,0.122,62.88,867.7,5.0478,89.35,5900.0,0.929,0.995,15.43,7.672291,41.834026,49.2,84.0,q1_q17_dr25_tce,1459.789,0.8752,295.939,259.671,241.555,221.553,208.78,186.771,177.96,164.705,150.356,138.579,130.49,123.893,122.044,112.353
7664272,K07845.01,FALSE POSITIVE,FALSE POSITIVE,341.01495,1.72,0.9007,0.71,386.0,5.12,89.99,5327.0,0.896,0.836,14.122,5.607081,7.394858,6.9,3.0,q1_q17_dr25_tce,1459.789,0.875,143.33,127.58,120.658,112.094,106.882,97.015,93.098,87.691,81.093,76.367,72.88,69.944,69.341,66.597
7670943,K00269.01,CONFIRMED,CANDIDATE,18.01164974,1.83,0.1469,155.37,107.8,6.7367,83.74,6477.0,1.459,1.3,10.927,6.8765807,38.87934,60.8,76.0,q1_q17_dr25_tce,1459.789,0.875,30.592,27.793,26.735,25.266,24.461,22.947,22.322,21.477,20.691,20.196,19.887,19.667,19.645,19.613
7676423,K03113.01,CONFIRMED,CANDIDATE,2.46050095,1.03,0.0304,208.54,276.8,1.861,89.71,4811.0,0.634,0.62,15.245,3.8704927,14.812421,16.7,281.0,q1_q17_dr25_tce,1459.789,0.4536,302.356,270.198,257.412,239.261,227.104,205.187,197.322,184.269,171.224,160.181,152.888,146.431,144.773,135.844
8030148,K00155.01,CONFIRMED,CANDIDATE,5.660669429,3.24,0.0606,365.53,737.8,4.6483,86.77,5746.0,1.173,0.927,13.494,16.75932,178.65834,201.1,237.0,q1_q17_dr25_tce,1459.789,0.8753,99.142,87.722,82.719,76.215,72.604,65.614,63.0,58.693,53.867,50.241,47.548,45.092,44.426,40.975
7549209,K01518.01,CONFIRMED,CANDIDATE,27.5071114,2.58,0.1771,24.71,580.7,5.907,86.79,5783.0,0.88,0.977,15.219,6.4298744,27.182098,30.7,48.0,q1_q17_dr25_tce,1459.789,0.8753,242.463,213.876,199.741,183.289,173.601,155.778,148.428,137.627,125.526,117.026,110.6,104.865,103.092,94.832
7595157,K00568.02,CONFIRMED,CANDIDATE,2.358952404,0.96,0.033,630.43,94.1,1.593,87.91,5300.0,0.986,0.861,14.14,4.071916,14.349433,17.3,549.0,q1_q17_dr25_tce,1459.789,0.8751,128.161,113.164,106.24,97.988,92.786,83.679,79.961,74.397,67.951,63.723,60.945,58.387,57.788,54.551
7695093,K06041.01,FALSE POSITIVE,FALSE POSITIVE,4.032762189,35.22,0.0483,447.97,119350.0,4.14212,86.15,5960.0,0.962,0.927,13.861,952.774,9442.416,1520.0,332.0,q1_q17_dr25_tce,1459.789,0.8719,161.919,157.67,162.744,164.024,168.957,174.226,176.691,183.996,196.86,209.463,222.981,238.381,244.38,281.059
7983117,K03214.01,CONFIRMED,CANDIDATE,11.49500229,1.53,0.1038,351.79,51.4,7.602,79.67,6033.0,1.788,1.127,12.014,3.60716,15.809989,22.9,116.0,q1_q17_dr25_tce,1459.789,0.8751,53.91,48.33,46.116,42.963,41.102,38.015,36.788,34.838,32.981,31.55,30.79,30.03,29.831,29.282
8013289,K06952.01,FALSE POSITIVE,FALSE POSITIVE,10.643110689,31.72,0.0935,274.67,316.3,88.1118,11.12,5930.0,1.473,0.96,13.615,4.4867787,10.391341,153.7,134.0,q1_q17_dr25_tce,1459.789,0.8749,94.736,83.492,78.116,71.781,68.063,61.728,59.253,55.606,51.597,48.567,46.375,44.382,43.958,41.381
7598111,K04507.01,FALSE POSITIVE,FALSE POSITIVE,132.778041,10.38,0.5104,3.83,9036.0,5.624,89.95,5780.0,1.0,1.0,13.34,7.028954,12.600912,10.6,28.0,q1_q17_dr24_tce,1459.789,0.8754,4915.574,4322.156,4059.398,3732.527,3520.583,3165.492,3003.587,2773.74,2533.333,2325.716,2169.502,2042.24,2012.483,1847.719
7730747,K00684.01,CANDIDATE,CANDIDATE,4.034914368,6.95,0.0509,1052.15,800.1,1.7874,81.5,5548.0,1.793,1.079,13.831,8.623398,77.800644,92.6,330.0,q1_q17_dr25_tce,1459.789,0.8751,141.169,124.099,116.102,106.708,100.97,91.119,87.243,81.005,74.136,68.709,65.102,62.129,61.382,57.078
8019043,K06048.01,FALSE POSITIVE,FALSE POSITIVE,1.985586627,105.22,0.0354,14480.75,72584.2,2.53163,82.54,6651.0,3.219,1.503,11.427,1261.3302,9029.422,1594.1,677.0,q1_q17_dr25_tce,1459.789,0.8716,126.403,130.44,141.329,150.222,162.291,180.182,186.932,201.587,225.416,240.89,251.185,261.57,265.81,291.971
7777471,K04075.01,FALSE POSITIVE,FALSE POSITIVE,0.885131111,0.9,0.0178,2579.83,93.2,3.377,64.37,5904.0,0.867,0.958,14.549,4.2237635,17.46621,23.4,1523.0,q1_q17_dr25_tce,1459.789,0.8752,194.982,173.829,165.062,155.317,150.287,139.631,135.252,128.868,122.685,119.442,117.16,115.482,115.621,116.028
8013439,K02352.01,CONFIRMED,CANDIDATE,13.39155154,1.58,0.1173,459.23,48.9,3.391,88.8,6197.0,2.188,1.198,10.421,4.9135346,18.317858,24.5,95.0,q1_q17_dr25_tce,1459.789,0.8753,28.256,25.549,24.483,23.045,22.197,20.645,20.012,19.152,18.264,17.642,17.311,17.028,16.964,16.697
7799701,K04903.01,FALSE POSITIVE,FALSE POSITIVE,386.828262,6.54,1.11,3.15,1024.9,5.045,89.77,6384.0,1.615,1.216,13.637,11.075867,16.493217,19.7,4.0,q1_q17_dr25_tce,1459.789,0.8752,140.835,129.082,125.356,119.489,116.766,111.682,109.553,107.042,104.906,102.627,101.584,101.047,100.856,99.088
8013439,K02352.02,CONFIRMED,CANDIDATE,5.62904396,1.39,0.0658,1459.41,39.5,3.7295,88.8,6197.0,2.188,1.198,10.421,4.312793,23.317818,32.2,237.0,q1_q17_dr25_tce,1459.789,0.8753,28.256,25.549,24.483,23.045,22.197,20.645,20.012,19.152,18.264,17.642,17.311,17.028,16.964,16.697
8013439,K02352.03,CONFIRMED,CANDIDATE,8.2562857,1.49,0.085,874.56,37.3,2.0378,87.44,6197.0,2.188,1.198,10.421,6.20247,14.519956,18.2,140.0,q1_q17_dr25_tce,1459.789,0.8753,28.256,25.549,24.483,23.045,22.197,20.645,20.012,19.152,18.264,17.642,17.311,17.028,16.964,16.697
7812179,K00515.01,FALSE POSITIVE,FALSE POSITIVE,17.79421914,25.27,0.1282,31.94,1549.4,4.1918,83.53,5485.0,0.805,0.891,14.427,19.806393,103.92036,111.5,76.0,q1_q17_dr25_tce,1459.789,0.8751,150.81,132.692,123.928,113.862,107.555,96.384,91.395,84.396,76.455,70.81,66.137,62.48,61.546,56.4
7825899,K00896.03,CANDIDATE,CANDIDATE,28.8672107,1.51,0.1803,14.0,347.1,3.782,89.96,5191.0,0.837,0.937,15.258,4.5082216,9.563718,12.0,45.0,q1_q17_dr25_tce,1459.789,0.8752,283.891,255.84,245.351,231.303,222.908,205.799,199.21,189.247,176.761,168.947,163.807,160.024,159.055,154.989
7825899,K00896.02,CONFIRMED,CANDIDATE,6.308201629,2.96,0.0654,106.44,1328.5,2.9785,89.9,5191.0,0.837,0.937,15.258,9.121863,70.14128,86.2,205.0,q1_q17_dr25_tce,1459.789,0.8752,283.891,255.84,245.351,231.303,222.908,205.799,199.21,189.247,176.761,168.947,163.807,160.024,159.055,154.989
7825899,K00896.01,CONFIRMED,CANDIDATE,16.23947096,4.14,0.1229,30.14,2590.7,4.0374,89.92,5191.0,0.837,0.937,15.258,19.466316,97.93863,123.8,83.0,q1_q17_dr25_tce,1459.789,0.8752,283.891,255.84,245.351,231.303,222.908,205.799,199.21,189.247,176.761,168.947,163.807,160.024,159.055,154.989
7620413,K02103.02,CANDIDATE,CANDIDATE,3.66520844,0.82,0.0457,439.57,65.8,3.308,89.7,5579.0,1.029,0.945,14.736,3.3555002,8.112807,10.3,336.0,q1_q17_dr25_tce,1459.789,0.8753,172.779,151.847,141.8,130.209,122.736,110.525,105.625,98.345,89.886,83.379,78.699,74.659,73.498,67.565
7694615,K04489.01,FALSE POSITIVE,FALSE POSITIVE,0.631106722,0.63,0.0135,3367.19,49.2,0.9942,87.69,5400.0,0.898,0.816,13.572,4.292,10.790549,17.6,2114.0,q1_q17_dr25_tce,1459.789,0.8751,124.268,109.908,103.625,96.049,91.461,83.508,79.772,74.596,69.029,64.684,61.38,58.907,58.254,55.098
7620413,K02103.01,CONFIRMED,CANDIDATE,2.543063763,1.26,0.0358,716.3,152.0,2.8473,88.18,5579.0,1.029,0.945,14.736,3.4133873,22.322142,26.5,532.0,q1_q17_dr25_tce,1459.789,0.8753,172.779,151.847,141.8,130.209,122.736,110.525,105.625,98.345,89.886,83.379,78.699,74.659,73.498,67.565
7663405,K01519.02,CANDIDATE,CANDIDATE,57.132855,1.81,0.273,6.94,414.1,4.958,89.78,5157.0,0.904,0.83,15.369,4.456289,8.49427,11.0,23.0,q1_q17_dr25_tce,1459.789,0.8753,329.618,292.51,273.948,253.698,241.403,219.654,210.779,196.756,181.311,169.94,160.45,152.654,150.769,141.104
7663405,K01519.01,CONFIRMED,CANDIDATE,5.1443645,1.55,0.0549,171.63,310.7,2.703,89.88,5157.0,0.904,0.83,15.369,3.594026,17.12765,20.2,261.0,q1_q17_dr25_tce,1459.789,0.8753,329.618,292.51,273.948,253.698,241.403,219.654,210.779,196.756,181.311,169.94,160.45,152.654,150.769,141.104
7670485,K06900.01,FALSE POSITIVE,FALSE POSITIVE,8.467706136,43.98,0.0794,120.02,77323.6,4.05376,86.35,5873.0,0.843,0.93,14.408,617.47906,6199.2515,976.0,318.0,q1_q17_dr25_tce,1459.789,0.8604,180.089,169.91,169.298,164.5,163.099,155.61,151.286,145.039,137.704,131.209,127.318,124.68,124.369,121.615
7673841,K02585.02,CONFIRMED,CANDIDATE,10.42317343,1.07,0.0905,155.7,71.2,2.341,87.72,5767.0,1.135,0.91,13.455,3.133254,8.874426,11.2,123.0,q1_q17_dr25_tce,1459.789,0.8749,85.705,75.263,70.08,64.153,60.483,54.478,51.859,48.185,43.798,40.415,37.877,35.798,35.212,32.316
7673841,K02585.03,CANDIDATE,CANDIDATE,7.87845756,0.78,0.0751,226.11,44.1,3.912,87.49,5767.0,1.135,0.91,13.455,3.0563416,8.068526,10.5,163.0,q1_q17_dr25_tce,1459.789,0.8749,85.705,75.263,70.08,64.153,60.483,54.478,51.859,48.185,43.798,40.415,37.877,35.798,35.212,32.316
7673841,K02585.01,CONFIRMED,CANDIDATE,5.34182466,0.95,0.058,379.09,70.5,3.577,89.65,5767.0,1.135,0.91,13.455,3.786949,15.339475,19.2,247.0,q1_q17_dr25_tce,1459.789,0.8749,85.705,75.263,70.08,64.153,60.483,54.478,51.859,48.185,43.798,40.415,37.877,35.798,35.212,32.316
7687365,K06904.01,CANDIDATE,CANDIDATE,26.1556767,1.28,0.1594,14.92,295.0,1.542,89.95,5204.0,0.76,0.787,15.425,7.885376,7.701689,7.0,46.0,q1_q17_dr24_tce,1459.789,0.8752,314.538,279.899,264.473,246.808,235.899,216.662,209.031,198.4,186.758,177.711,169.647,162.782,160.815,152.166
8013419,K00901.01,CANDIDATE,CANDIDATE,12.732624065,4.87,0.0881,8.22,6465.7,2.2083,88.53,3950.0,0.541,0.563,15.75,34.47275,209.49731,210.5,110.0,q1_q17_dr25_tce,1459.789,0.8751,332.523,294.063,275.288,254.053,239.715,215.429,205.643,190.973,175.104,161.882,152.619,145.105,143.062,131.948
8007675,K06949.01,CANDIDATE,CANDIDATE,2.352446342,1.24,0.0376,5269.29,32.5,1.6802,83.94,6749.0,2.003,1.28,12.047,2.779945,7.9244924,7.2,570.0,q1_q17_dr25_tce,1459.789,0.8752,67.176,65.015,66.77,67.302,69.543,73.449,75.706,81.012,88.974,93.952,97.313,100.795,102.349,110.681
7598128,K00681.01,FALSE POSITIVE,FALSE POSITIVE,44.258173075,37.38,0.2716,120.38,20541.7,7.58264,88.7,6544.0,2.326,1.364,13.204,300.11646,1204.6005,1282.3,28.0,q1_q17_dr25_tce,1459.789,0.8752,92.592,85.221,83.373,79.993,78.689,75.903,75.073,75.239,76.342,78.132,81.248,84.68,86.025,93.46
7595157,K00568.01,CONFIRMED,CANDIDATE,3.383540239,1.65,0.042,389.19,255.7,1.403,87.54,5300.0,0.986,0.861,14.14,4.7437415,24.679447,36.2,390.0,q1_q17_dr25_tce,1459.789,0.8751,128.161,113.164,106.24,97.988,92.786,83.679,79.961,74.397,67.951,63.723,60.945,58.387,57.788,54.551
7609553,K02924.02,CANDIDATE,CANDIDATE,8.85686712,1.88,0.0765,61.54,319.2,0.606,88.92,5017.0,0.797,0.76,14.589,3.283105,7.60517,11.9,137.0,q1_q17_dr25_tce,1459.789,0.875,184.992,165.997,158.105,148.085,142.227,131.578,127.643,121.937,115.959,111.688,109.893,108.517,108.336,108.965
7662209,K06897.01,FALSE POSITIVE,FALSE POSITIVE,14.6494599,1.0,0.1023,25.65,221.0,2.883,89.95,5017.0,0.688,0.663,15.376,15.274339,7.7047367,7.4,90.0,q1_q17_dr24_tce,1459.789,0.8753,340.97,299.344,278.598,256.328,242.485,216.9,206.768,192.502,175.716,162.042,151.897,143.707,141.735,132.993
7592339,K05401.01,FALSE POSITIVE,FALSE POSITIVE,229.948531,1.09,0.7177,1.93,154.2,1.813,89.95,6225.0,0.861,0.931,13.119,,,6.1,,q1_q16_tce,1459.789,0.875,72.763,64.539,60.535,56.017,53.34,48.656,46.871,44.186,41.169,38.759,36.967,35.596,35.223,33.472
7584778,K06887.01,FALSE POSITIVE,FALSE POSITIVE,0.622303871,0.77,0.0129,4050.15,80.9,1.84,82.34,5672.0,0.853,0.742,14.519,3.5681114,11.808661,9.9,2153.0,q1_q17_dr25_tce,1459.789,0.8749,232.859,212.617,205.76,195.156,189.478,180.414,177.294,173.128,169.322,167.413,168.723,171.646,173.131,182.959
7596240,K04295.01,CONFIRMED,CANDIDATE,13.3997555,1.51,0.1168,145.65,167.3,3.534,89.21,6401.0,1.15,1.183,14.924,3.2391007,11.532616,13.6,99.0,q1_q17_dr25_tce,1459.789,0.875,188.041,164.283,152.482,139.491,131.175,117.088,111.151,102.205,92.27,84.84,79.532,75.061,73.724,67.665
7602070,K00514.01,FALSE POSITIVE,FALSE POSITIVE,11.75560012,22.39,0.0974,62.19,648.8,4.7,76.01,5644.0,0.806,0.9,14.356,16.09291,38.851402,46.3,119.0,q1_q17_dr25_tce,1459.789,0.8749,173.683,157.624,151.718,143.812,139.965,132.755,128.849,123.375,119.2,115.348,112.592,111.638,111.535,112.932
7610663,K04160.01,CONFIRMED,CANDIDATE,3.03196812,0.9,0.0397,614.2,81.5,1.723,88.74,5755.0,0.993,0.909,13.421,3.4853294,14.200007,15.8,446.0,q1_q17_dr25_tce,1459.789,0.8752,108.887,101.724,101.285,97.918,96.719,94.329,93.715,93.76,95.836,98.327,101.776,106.089,107.615,117.108
8043638,K00460.01,CONFIRMED,CANDIDATE,17.58751692,4.03,0.1277,58.6,1377.8,4.3773,89.81,5433.0,1.107,0.896,14.743,16.298374,100.84191,109.4,76.0,q1_q17_dr25_tce,1459.789,0.8752,176.84,155.543,144.617,132.974,125.801,113.582,108.568,100.974,92.337,86.026,81.191,77.274,76.319,71.189
7672097,K02255.01,CONFIRMED,CANDIDATE,7.97033985,1.81,0.0755,116.77,490.8,2.6675,89.74,5774.0,0.818,0.907,15.833,4.7617927,20.173883,23.5,166.0,q1_q17_dr25_tce,1459.789,0.8749,381.749,335.757,313.399,288.38,271.484,246.085,234.839,218.183,201.661,186.417,175.527,167.233,164.838,153.122
7672215,K05411.01,CANDIDATE,CANDIDATE,11.1734401,1.4,0.1133,632.06,61.3,4.545,89.16,7372.0,1.752,1.552,13.335,3.3070433,8.559556,9.0,119.0,q1_q17_dr25_tce,1459.789,0.8753,97.985,88.241,83.687,78.162,74.618,67.978,65.131,60.59,55.419,51.278,48.145,45.585,44.951,41.047
7691527,K06905.01,FALSE POSITIVE,FALSE POSITIVE,4.800232532,48.67,0.052,184.84,277001.0,3.57105,87.41,5591.0,0.756,0.812,15.431,1049.0278,10011.819,893.6,0.0,q1_q17_dr25_tce,1459.789,0.8709,357.399,333.003,328.997,318.467,316.52,314.786,315.565,324.185,340.052,358.016,382.79,408.697,418.13,468.295
7542813,K02302.01,CONFIRMED,CANDIDATE,16.8600805,1.71,0.1246,80.9,273.4,5.557,87.77,6205.0,0.973,0.906,14.989,4.583928,18.93551,22.4,82.0,q1_q17_dr25_tce,1459.789,0.8751,201.544,176.29,164.02,150.344,142.088,127.632,121.396,112.481,102.273,94.52,88.605,84.059,82.64,75.871
7552344,K00888.01,FALSE POSITIVE,FALSE POSITIVE,1.000747038,4.14,0.0175,1635.2,1823.5,0.9967,77.28,5472.0,0.79,0.718,15.419,5.13757,40.07125,147.4,668.0,q1_q17_dr25_tce,1459.789,0.8752,228.481,196.11,180.83,165.421,158.58,145.511,138.493,130.5,121.085,112.964,108.477,104.787,104.384,100.371
7552701,K03994.01,FALSE POSITIVE,FALSE POSITIVE,1.324247867,1.3,0.0257,4951.46,83.3,1.4759,87.46,6557.0,1.406,1.287,13.869,3.6707025,22.168465,26.5,1015.0,q1_q17_dr25_tce,1459.789,0.8752,100.442,88.332,82.665,76.372,72.498,65.859,63.094,59.137,54.955,51.91,49.688,47.793,47.3,45.102
7602351,K06892.01,CANDIDATE,CANDIDATE,17.5806026,1.87,0.1352,104.96,138.8,4.17,86.89,5839.0,1.358,1.063,14.989,2.8934782,7.4205017,8.4,75.0,q1_q17_dr25_tce,1459.789,0.8751,226.309,200.111,187.714,173.352,164.205,148.251,141.732,131.898,122.82,115.082,109.774,105.279,104.074,98.43
8074328,K02486.01,CANDIDATE,CANDIDATE,4.267961416,1.42,0.0524,834.16,127.4,1.3427,89.39,6395.0,1.237,1.048,13.047,5.3724456,21.589489,24.6,313.0,q1_q17_dr25_tce,1459.789,0.8749,85.476,74.919,69.846,64.196,60.503,54.421,51.985,48.173,44.187,41.192,38.901,37.067,36.576,34.192
7618364,K07844.01,FALSE POSITIVE,FALSE POSITIVE,1.302061421,92.86,0.0291,29636.26,1046.1,1.8238,51.47,7757.0,2.783,1.941,13.095,4.1291213,13.403687,29.5,1026.0,q1_q17_dr25_tce,1459.789,0.8754,79.901,71.415,67.861,63.602,60.986,56.327,54.493,52.077,49.34,47.54,46.199,44.861,44.307,42.038
7661893,K04296.01,CANDIDATE,CANDIDATE,2.49385348,0.59,0.0333,579.64,46.9,1.414,88.52,5615.0,0.85,0.79,13.03,3.4234087,10.817567,12.3,538.0,q1_q17_dr25_tce,1459.789,0.8752,84.812,74.697,70.085,64.563,60.982,54.59,52.008,48.169,44.285,41.203,38.98,37.132,36.487,33.845
8043638,K00460.02,CANDIDATE,CANDIDATE,36.0484798,1.24,0.2096,24.28,127.6,5.763,89.38,5602.0,1.1,0.944,14.743,3.1727731,7.5723863,8.5,35.0,q1_q17_dr24_tce,1459.789,0.8752,176.84,155.543,144.617,132.974,125.801,113.582,108.568,100.974,92.337,86.026,81.191,77.274,76.319,71.189
7678434,K00892.02,CONFIRMED,CANDIDATE,3.96996298,1.78,0.046,229.37,299.2,1.1757,86.81,5121.0,0.888,0.822,15.193,3.348457,12.679447,15.0,320.0,q1_q17_dr25_tce,1459.789,0.875,292.68,263.345,252.372,236.159,226.832,208.07,200.048,189.631,178.594,170.287,165.523,161.558,160.733,153.905
7678434,K00892.01,CONFIRMED,CANDIDATE,10.37168928,3.2,0.0873,63.68,1254.9,3.035,88.66,5121.0,0.888,0.822,15.193,8.5752535,51.219067,64.5,128.0,q1_q17_dr25_tce,1459.789,0.875,292.68,263.345,252.372,236.159,226.832,208.07,200.048,189.631,178.594,170.287,165.523,161.558,160.733,153.905
8104207,K04704.01,FALSE POSITIVE,FALSE POSITIVE,177.8135,1.83,0.6181,2.17,417.7,9.76,89.95,5822.0,0.898,0.994,15.234,,,8.8,,,1459.789,0.8752,271.215,240.382,226.199,209.798,199.765,182.842,175.915,166.741,157.509,150.396,144.512,139.268,137.916,129.16
8052474,K03640.01,FALSE POSITIVE,FALSE POSITIVE,245.4382021,19.17,0.731,1.66,11311.6,14.502,89.28,5637.0,0.99,0.866,12.777,271.0398,571.74677,844.7,6.0,q1_q17_dr25_tce,1459.789,0.8753,76.519,68.38,64.478,59.851,57.034,52.089,50.005,46.928,43.321,40.827,38.95,37.456,37.039,35.073
7585481,K00890.01,CONFIRMED,CANDIDATE,8.09888906,8.95,0.0832,223.19,6911.1,4.20241,89.93,6214.0,1.076,1.169,15.261,48.506207,436.9255,435.9,168.0,q1_q17_dr25_tce,1459.789,0.8754,313.229,274.638,256.854,235.534,221.113,198.24,189.046,175.37,158.451,146.647,138.144,131.283,129.57,119.726
7592529,K06889.01,CANDIDATE,CANDIDATE,75.906736,0.63,0.3438,15.65,26.9,11.64,89.95,6140.0,1.206,0.941,11.649,7.4784055,8.695344,9.2,18.0,q1_q17_dr24_tce,1459.789,0.8752,38.356,34.269,32.544,30.373,29.058,26.883,25.998,24.709,23.355,22.285,21.618,21.152,21.098,20.544
7625138,K05406.01,CANDIDATE,CANDIDATE,5.71966537,0.82,0.067,1131.75,19.1,3.938,89.38,6356.0,1.865,1.227,11.331,,,11.3,,q1_q16_tce,1459.789,0.8752,38.802,35.736,34.888,33.44,32.976,32.07,31.843,31.924,32.738,34.012,35.866,37.785,38.476,42.582
7625143,K05407.01,CANDIDATE,CANDIDATE,58.5029431,1.54,0.313,33.01,117.0,1.633,89.95,6525.0,1.412,1.196,13.048,,,7.0,,q1_q16_tce,1459.789,0.8752,77.094,69.894,67.545,63.887,61.889,58.532,57.259,55.641,55.05,55.257,56.407,58.215,58.612,62.336
7691260,K01528.01,CONFIRMED,CANDIDATE,3.989544192,0.93,0.0449,157.1,190.0,1.591,89.75,5229.0,0.688,0.765,14.083,3.9406226,22.076683,26.2,341.0,q1_q17_dr25_tce,1459.789,0.8753,136.052,121.904,115.974,108.644,104.333,96.602,93.516,88.924,84.42,81.563,78.83,77.007,76.628,74.619
7661409,K00957.01,FALSE POSITIVE,FALSE POSITIVE,3.14051153,31.01,0.0414,689.48,1444.4,8.2806,37.32,6108.0,0.974,0.959,15.246,8.414611,42.96932,139.5,428.0,q1_q17_dr25_tce,1459.789,0.8754,331.451,290.979,271.451,249.642,235.307,210.192,200.055,187.453,170.559,156.282,147.698,141.116,139.26,127.602
